count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,direction_of_travel,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
30659,2018,4,Wales,19,Cardiff,A4119,Major,A4054,"B4262 Heol Isaf",314920,178300,51.49721400,-3.22701380,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",E,76,27,7255,105,837,48,3,0,3,0,0,53,8278
30659,2018,4,Wales,19,Cardiff,A4119,Major,A4054,"B4262 Heol Isaf",314920,178300,51.49721400,-3.22701380,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",W,58,22,6686,113,785,39,3,1,1,2,0,45,7651
30659,2019,4,Wales,19,Cardiff,A4119,Major,A4054,"B4262 Heol Isaf",314920,178300,51.49721400,-3.22701380,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",E,83,25,7346,106,830,47,3,0,3,0,0,52,8361
30659,2019,4,Wales,19,Cardiff,A4119,Major,A4054,"B4262 Heol Isaf",314920,178300,51.49721400,-3.22701380,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",W,64,21,6770,114,778,38,3,1,1,2,0,45,7728
30659,2020,4,Wales,19,Cardiff,A4119,Major,A4054,"B4262 Heol Isaf",314920,178300,51.49721400,-3.22701380,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",E,95,19,5580,67,733,41,2,0,2,0,0,46,6445
30659,2020,4,Wales,19,Cardiff,A4119,Major,A4054,"B4262 Heol Isaf",314920,178300,51.49721400,-3.22701380,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",W,73,15,5142,72,687,33,2,1,1,2,0,39,5956
30659,2021,4,Wales,19,Cardiff,A4119,Major,A4054,"B4262 Heol Isaf",314920,178300,51.49721400,-3.22701380,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",E,78,20,6148,69,799,44,2,0,3,0,0,49,7085
30659,2021,4,Wales,19,Cardiff,A4119,Major,A4054,"B4262 Heol Isaf",314920,178300,51.49721400,-3.22701380,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",W,60,16,5665,74,748,36,2,1,1,2,0,42,6547
30659,2022,4,Wales,19,Cardiff,A4119,Major,A4054,"B4262 Heol Isaf",314920,178300,51.49721400,-3.22701380,2.10,1.30,Counted,"Manual count",E,64,39,5894,90,817,32,6,51,1,5,3,99,6939
30659,2022,4,Wales,19,Cardiff,A4119,Major,A4054,"B4262 Heol Isaf",314920,178300,51.49721400,-3.22701380,2.10,1.30,Counted,"Manual count",W,76,36,5288,99,704,32,14,49,0,4,3,101,6227
30659,2023,4,Wales,19,Cardiff,A4119,Major,A4054,"B4262 Heol Isaf",314920,178300,51.49721400,-3.22701380,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",E,63,38,6005,91,830,32,6,51,1,5,3,98,7063
30659,2023,4,Wales,19,Cardiff,A4119,Major,A4054,"B4262 Heol Isaf",314920,178300,51.49721400,-3.22701380,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",W,75,35,5387,100,716,31,13,48,0,4,3,100,6338
30660,2000,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",N,51,10,2516,85,281,35,2,1,0,1,0,39,2931
30660,2000,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",S,40,10,2414,85,239,17,2,2,0,1,0,22,2770
30660,2001,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",N,49,10,2438,89,283,33,2,1,0,1,0,37,2857
30660,2001,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",S,38,10,2339,89,241,16,2,2,0,1,0,21,2700
30660,2002,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",N,51,10,2477,90,303,31,2,1,0,1,0,35,2915
30660,2002,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",S,40,10,2376,90,258,15,2,2,0,1,0,20,2754
30660,2003,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Counted,"Manual count",E,108,14,2902,63,293,36,3,0,2,1,0,42,3314
30660,2003,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Counted,"Manual count",W,109,14,3249,65,321,45,9,1,1,0,0,56,3705
30660,2004,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",E,87,9,2940,52,323,44,4,0,2,1,0,51,3375
30660,2004,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",W,89,9,3291,53,354,55,12,1,1,0,0,69,3776
30660,2005,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",E,74,7,2805,49,344,48,4,0,1,1,0,54,3259
30660,2005,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",W,75,7,3140,50,377,60,12,1,1,0,0,74,3648
30660,2006,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",E,116,7,2751,45,349,46,4,0,1,0,0,51,3203
30660,2006,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",W,118,7,3080,47,383,57,12,1,1,0,0,71,3588
30660,2007,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",E,72,6,2707,41,368,43,4,0,1,0,0,48,3170
30660,2007,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",W,73,6,3031,42,403,53,11,1,0,0,0,65,3547
30660,2008,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",E,81,6,2648,36,375,43,4,0,1,0,0,48,3113
30660,2008,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",W,82,6,2964,37,412,53,12,1,0,0,0,66,3485
30660,2009,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",E,81,7,2706,36,381,39,4,0,1,0,0,44,3174
30660,2009,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",W,82,7,3029,37,418,48,12,1,0,0,0,61,3552
30660,2010,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",E,81,7,2690,41,407,41,4,0,1,0,0,46,3191
30660,2010,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",W,82,7,3011,42,446,51,12,1,0,0,0,64,3570
30660,2011,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",E,89,6,2682,39,454,42,4,0,1,0,0,47,3228
30660,2011,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",W,90,6,3002,40,498,52,13,1,0,0,0,66,3612
30660,2012,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Counted,"Manual count",E,68,18,3304,103,346,42,3,1,0,0,0,46,3817
30660,2012,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Counted,"Manual count",W,71,17,2345,96,255,29,1,2,0,0,1,32,2745
30660,2013,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",E,67,20,3275,108,359,43,3,1,0,0,0,47,3809
30660,2013,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",W,70,19,2324,101,265,29,1,2,0,0,1,33,2741
30660,2014,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",E,65,19,3364,104,384,44,3,1,0,0,0,48,3919
30660,2014,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",W,68,18,2387,97,283,30,1,2,0,0,1,34,2819
30660,2015,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",E,61,17,3430,112,403,41,3,1,0,0,0,46,4008
30660,2015,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",W,63,16,2435,104,297,28,1,2,0,0,1,32,2884
30660,2016,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",E,56,16,3484,104,440,42,3,1,0,0,0,46,4090
30660,2016,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",W,59,15,2473,97,324,29,1,2,0,0,1,33,2942
30660,2017,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",E,54,17,3458,97,463,42,3,1,0,0,0,46,4081
30660,2017,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800552,-3.18188788,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",W,57,16,2454,90,341,29,1,2,0,0,1,33,2934
30660,2018,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800400,-3.18188780,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",E,60,16,3420,88,472,42,3,1,0,0,0,47,4043
30660,2018,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800400,-3.18188780,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",W,63,15,2427,82,348,29,1,2,0,0,1,33,2905
30660,2019,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800400,-3.18188780,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",E,66,15,3463,89,468,42,3,1,0,0,0,46,4081
30660,2019,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800400,-3.18188780,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",W,69,14,2458,83,345,29,1,2,0,0,1,33,2932
30660,2020,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800400,-3.18188780,1.80,1.12,Counted,"Manual count",E,75,18,1919,59,256,17,12,1,1,0,0,31,2283
30660,2020,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800400,-3.18188780,1.80,1.12,Counted,"Manual count",W,66,10,2524,63,308,26,11,2,0,0,0,40,2945
30660,2021,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800400,-3.18188780,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",E,61,19,2114,61,279,18,13,1,1,0,0,34,2506
30660,2021,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800400,-3.18188780,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",W,54,11,2780,65,335,28,12,3,0,0,0,43,3235
30660,2022,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800400,-3.18188780,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",E,54,21,2258,65,303,19,13,1,1,0,0,35,2681
30660,2022,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800400,-3.18188780,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",W,48,12,2970,70,364,29,12,3,0,0,0,44,3460
30660,2023,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800400,-3.18188780,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",E,54,20,2300,66,308,18,13,1,1,0,0,34,2729
30660,2023,4,Wales,19,Cardiff,A4119,Major,A4232,A4160,318000,175000,51.46800400,-3.18188780,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",W,47,12,3026,71,370,29,12,3,0,0,0,43,3522
30664,2000,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",N,29,205,17887,120,2966,438,130,105,87,291,242,1293,22471
30664,2000,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",S,30,199,17255,114,2779,316,126,88,107,339,214,1190,21537
30664,2001,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",N,28,212,18245,122,2954,429,149,105,76,250,271,1280,22813
30664,2001,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",S,29,206,17600,116,2768,310,145,88,94,291,240,1168,21858
30664,2002,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Counted,"Manual count",E,0,152,30129,97,4227,1407,168,294,188,931,1222,4210,38815
30664,2002,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Counted,"Manual count",W,0,169,32924,145,3215,928,162,136,486,615,581,2908,39361
30664,2003,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",E,0,171,29707,87,4607,1510,190,345,180,827,1345,4397,38969
30664,2003,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",W,0,190,32463,129,3504,996,184,159,464,546,640,2989,39275
30664,2004,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",E,0,150,29767,81,4566,1516,202,378,170,730,1473,4469,39033
30664,2004,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",W,0,167,32528,120,3473,1000,195,175,440,482,700,2992,39280
30664,2005,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",E,0,152,29022,79,4685,1457,189,384,150,634,1550,4364,38302
30664,2005,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",W,0,169,31715,118,3563,961,182,177,388,419,737,2864,38429
30664,2006,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",E,0,158,29110,78,4760,1490,189,414,136,567,1678,4474,38580
30664,2006,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",W,0,175,31810,117,3620,983,182,192,352,375,798,2882,38604
30664,2007,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",E,0,159,27741,75,5193,1471,186,450,117,536,1715,4475,37643
30664,2007,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",W,0,177,30315,112,3950,970,179,208,301,354,816,2828,37382
30664,2008,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",E,0,149,27214,76,5437,1412,201,459,102,471,1674,4319,37195
30664,2008,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",W,0,165,29739,113,4135,931,194,212,263,311,796,2707,36859
30664,2009,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Counted,"Manual count",N,11,114,20533,87,2355,535,184,203,42,127,381,1472,24561
30664,2009,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Counted,"Manual count",S,14,122,21574,95,2598,448,144,194,30,230,347,1393,25782
30664,2010,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Counted,"Manual count",N,4,114,23986,141,3244,385,148,166,34,101,504,1338,28823
30664,2010,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Counted,"Manual count",S,16,112,22753,144,3008,493,75,132,13,126,441,1280,27297
30664,2011,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",N,4,121,23866,141,3345,383,159,186,26,100,532,1386,28859
30664,2011,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",S,18,119,22639,144,3101,491,80,148,10,124,466,1319,27322
30664,2012,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",N,4,109,23765,152,3212,339,152,185,19,93,528,1315,28553
30664,2012,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",S,17,107,22543,155,2978,434,76,148,7,115,463,1243,27026
30664,2013,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Counted,"Manual count",E,11,74,21552,101,3069,834,157,189,16,393,286,1874,26671
30664,2013,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Counted,"Manual count",W,6,72,25308,78,3743,805,142,245,20,277,352,1841,31043
30664,2014,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Counted,"Manual count",N,9,109,21461,156,3247,547,107,12,459,388,42,1556,26530
30664,2014,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Counted,"Manual count",S,8,118,29175,160,3156,492,106,208,151,380,51,1390,33999
30664,2015,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Counted,"Manual count",N,8,126,23166,127,3426,836,143,141,32,225,421,1798,28643
30664,2015,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Counted,"Manual count",S,9,112,23644,145,3284,835,137,172,45,199,395,1783,28969
30664,2016,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",N,7,124,23527,118,3742,848,142,159,33,200,415,1796,29306
30664,2016,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",S,8,110,24013,135,3587,847,136,194,47,176,389,1789,29634
30664,2017,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",N,7,120,23499,114,3960,874,147,164,33,200,426,1844,29538
30664,2017,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320740,179000,51.50435526,-3.14334987,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",S,8,106,23984,131,3796,873,140,201,48,177,400,1838,29856
30664,2018,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320744,179180,51.50597200,-3.14333270,0.70,0.43,Counted,"Manual count",N,14,97,21020,165,3884,398,143,176,53,390,544,1703,26870
30664,2018,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320744,179180,51.50597200,-3.14333270,0.70,0.43,Counted,"Manual count",S,10,110,22360,148,3818,409,141,177,46,271,654,1698,28134
30664,2019,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320744,179180,51.50597200,-3.14333270,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",N,17,104,21067,163,3872,394,150,182,54,391,538,1709,26914
30664,2019,4,Wales,19,Cardiff,A4161,Major,A4232,A48,320744,179180,51.50597200,-3.14333270,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",S,12,119,22409,146,3805,406,148,183,46,272,648,1703,28181
30665,2000,4,Wales,19,Cardiff,A4161,Major,A4119,"Heol Fawr",318000,176450,51.48104042,-3.18222489,0.60,0.37,Counted,"Manual count",E,143,60,14302,167,1136,137,8,1,9,8,3,166,15831
